"< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"%RH"	"hPa"	""	""	""	""	""
"02/23/2023 13:40'44"	"44980.5699537037"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:40'54"	"44980.5700694444"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:41'04"	"44980.5701851852"	"  23.2000"	"  69.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:41'14"	"44980.5703009259"	"  23.2000"	"  69.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:41'24"	"44980.5704166667"	"  23.2000"	"  69.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:41'34"	"44980.5705324074"	"  23.2000"	"  69.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:41'44"	"44980.5706481481"	"  23.2000"	"  69.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:41'54"	"44980.5707638889"	"  23.2000"	"  69.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:42'04"	"44980.5708796296"	"  23.2000"	"  70.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:42'14"	"44980.5709953704"	"  23.2000"	"  70.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:42'24"	"44980.5711111111"	"  23.2000"	"  70.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:42'34"	"44980.5712268519"	"  23.2000"	"  70.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:42'44"	"44980.5713425926"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:42'54"	"44980.5714583333"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:43'04"	"44980.5715740741"	"  23.2000"	"  69.0000"	"  1017.3000"	""	""	""	""	""	
"02/23/2023 13:43'14"	"44980.5716898148"	"  23.2000"	"  69.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:43'24"	"44980.5718055556"	"  23.2000"	"  69.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:43'34"	"44980.5719212963"	"  23.2000"	"  69.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:43'44"	"44980.5720370370"	"  23.2000"	"  69.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:43'54"	"44980.5721527778"	"  23.2000"	"  69.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:44'04"	"44980.5722685185"	"  23.2000"	"  69.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:44'14"	"44980.5723842593"	"  23.2000"	"  69.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:44'24"	"44980.5725000000"	"  23.2000"	"  69.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:44'34"	"44980.5726157407"	"  23.2000"	"  69.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:44'44"	"44980.5727314815"	"  23.2000"	"  69.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:44'54"	"44980.5728472222"	"  23.2000"	"  69.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:45'04"	"44980.5729629630"	"  23.2000"	"  69.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:45'14"	"44980.5730787037"	"  23.2000"	"  69.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:45'24"	"44980.5731944444"	"  23.2000"	"  70.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:45'34"	"44980.5733101852"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:45'44"	"44980.5734259259"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:45'54"	"44980.5735416667"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:46'04"	"44980.5736574074"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:46'14"	"44980.5737731481"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:46'24"	"44980.5738888889"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:46'34"	"44980.5740046296"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:46'44"	"44980.5741203704"	"  23.2000"	"  70.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:46'54"	"44980.5742361111"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:47'04"	"44980.5743518519"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:47'14"	"44980.5744675926"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:47'24"	"44980.5745833333"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:47'34"	"44980.5746990741"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:47'44"	"44980.5748148148"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:47'54"	"44980.5749305556"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:48'04"	"44980.5750462963"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:48'14"	"44980.5751620370"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:48'24"	"44980.5752777778"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:48'34"	"44980.5753935185"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:48'44"	"44980.5755092593"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:48'54"	"44980.5756250000"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:49'04"	"44980.5757407407"	"  23.2000"	"  71.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:49'14"	"44980.5758564815"	"  23.2000"	"  71.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:49'24"	"44980.5759722222"	"  23.2000"	"  71.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:49'34"	"44980.5760879630"	"  23.2000"	"  71.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:49'44"	"44980.5762037037"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:49'54"	"44980.5763194444"	"  23.2000"	"  71.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:50'04"	"44980.5764351852"	"  23.2000"	"  71.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:50'14"	"44980.5765509259"	"  23.2000"	"  71.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:50'24"	"44980.5766666667"	"  23.2000"	"  72.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:50'34"	"44980.5767824074"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:50'44"	"44980.5768981481"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:50'54"	"44980.5770138889"	"  23.2000"	"  71.0000"	"  1017.2000"	""	""	""	""	""	
"02/23/2023 13:51'04"	"44980.5771296296"	"  23.2000"	"  71.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:51'14"	"44980.5772453704"	"  23.2000"	"  71.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:51'24"	"44980.5773611111"	"  23.2000"	"  71.0000"	"  1017.1000"	""	""	""	""	""	
"02/23/2023 13:51'34"	"44980.5774768519"	""	""	""	""	""	""	""	""	
