 "< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"%RH"	"hPa"	""	""	""	""	""
"11/30/2022 07:51'58"	"44895.3277546296"	"  16.3000"	"  63.0000"	"  1007.9000"	""	""	""	""	""	
"11/30/2022 08:01'58"	"44895.3346990741"	"  16.3000"	"  63.0000"	"  1008.4000"	""	""	""	""	""	
"11/30/2022 08:11'58"	"44895.3416435185"	"  16.4000"	"  62.0000"	"  1008.6000"	""	""	""	""	""	
"11/30/2022 08:21'58"	"44895.3485879630"	"  16.4000"	"  62.0000"	"  1008.7000"	""	""	""	""	""	
"11/30/2022 08:31'58"	"44895.3555324074"	"  16.4000"	"  62.0000"	"  1008.7000"	""	""	""	""	""	
"11/30/2022 08:41'58"	"44895.3624768519"	"  16.4000"	"  62.0000"	"  1008.9000"	""	""	""	""	""	
"11/30/2022 08:51'58"	"44895.3694212963"	"  16.5000"	"  62.0000"	"  1009.2000"	""	""	""	""	""	
"11/30/2022 09:01'58"	"44895.3763657407"	"  16.5000"	"  62.0000"	"  1009.1000"	""	""	""	""	""	
"11/30/2022 09:11'58"	"44895.3833101852"	"  16.5000"	"  62.0000"	"  1009.2000"	""	""	""	""	""	
"11/30/2022 09:21'58"	"44895.3902546296"	"  16.5000"	"  62.0000"	"  1009.0000"	""	""	""	""	""	
"11/30/2022 09:31'58"	"44895.3971990741"	"  16.6000"	"  62.0000"	"  1009.2000"	""	""	""	""	""	
"11/30/2022 09:41'58"	"44895.4041435185"	"  16.6000"	"  62.0000"	"  1009.5000"	""	""	""	""	""	
"11/30/2022 09:51'58"	"44895.4110879630"	"  16.6000"	"  62.0000"	"  1009.6000"	""	""	""	""	""	
"11/30/2022 10:01'58"	"44895.4180324074"	"  16.6000"	"  62.0000"	"  1009.6000"	""	""	""	""	""	
"11/30/2022 10:11'58"	"44895.4249768519"	"  16.6000"	"  62.0000"	"  1009.7000"	""	""	""	""	""	
"11/30/2022 10:21'58"	"44895.4319212963"	"  16.6000"	"  62.0000"	"  1009.9000"	""	""	""	""	""	
"11/30/2022 10:31'58"	"44895.4388657407"	"  16.6000"	"  62.0000"	"  1010.0000"	""	""	""	""	""	
"11/30/2022 10:41'58"	"44895.4458101852"	"  16.6000"	"  62.0000"	"  1010.0000"	""	""	""	""	""	
"11/30/2022 10:51'58"	"44895.4527546296"	"  16.6000"	"  62.0000"	"  1009.6000"	""	""	""	""	""	
"11/30/2022 11:01'58"	"44895.4596990741"	"  16.6000"	"  62.0000"	"  1009.4000"	""	""	""	""	""	
"11/30/2022 11:11'58"	"44895.4666435185"	"  16.6000"	"  62.0000"	"  1009.2000"	""	""	""	""	""	
"11/30/2022 11:21'58"	"44895.4735879630"	"  16.6000"	"  62.0000"	"  1009.0000"	""	""	""	""	""	
"11/30/2022 11:31'58"	"44895.4805324074"	"  16.6000"	"  62.0000"	"  1008.7000"	""	""	""	""	""	
"11/30/2022 11:41'58"	"44895.4874768519"	"  16.6000"	"  62.0000"	"  1008.6000"	""	""	""	""	""	
"11/30/2022 11:51'58"	"44895.4944212963"	"  16.7000"	"  62.0000"	"  1008.3000"	""	""	""	""	""	
"11/30/2022 12:01'58"	"44895.5013657407"	"  16.7000"	"  62.0000"	"  1008.2000"	""	""	""	""	""	
"11/30/2022 12:11'58"	"44895.5083101852"	"  16.7000"	"  62.0000"	"  1008.2000"	""	""	""	""	""	
"11/30/2022 12:21'58"	"44895.5152546296"	"  16.7000"	"  62.0000"	"  1007.8000"	""	""	""	""	""	
"11/30/2022 12:31'58"	"44895.5221990741"	"  16.8000"	"  62.0000"	"  1007.9000"	""	""	""	""	""	
"11/30/2022 12:41'58"	"44895.5291435185"	"  16.8000"	"  62.0000"	"  1008.0000"	""	""	""	""	""	
"11/30/2022 12:51'58"	"44895.5360879630"	"  16.8000"	"  62.0000"	"  1008.1000"	""	""	""	""	""	
"11/30/2022 13:01'58"	"44895.5430324074"	"  16.8000"	"  62.0000"	"  1008.0000"	""	""	""	""	""	
"11/30/2022 13:11'58"	"44895.5499768519"	"  16.8000"	"  62.0000"	"  1008.0000"	""	""	""	""	""	
"11/30/2022 13:21'58"	"44895.5569212963"	"  16.8000"	"  62.0000"	"  1008.2000"	""	""	""	""	""	
"11/30/2022 13:31'58"	"44895.5638657407"	"  16.8000"	"  62.0000"	"  1008.4000"	""	""	""	""	""	
"11/30/2022 13:41'58"	"44895.5708101852"	"  16.8000"	"  62.0000"	"  1008.5000"	""	""	""	""	""	
"11/30/2022 13:51'58"	"44895.5777546296"	"  16.9000"	"  62.0000"	"  1008.4000"	""	""	""	""	""	
"11/30/2022 14:01'58"	"44895.5846990741"	"  16.9000"	"  62.0000"	"  1008.5000"	""	""	""	""	""	
"11/30/2022 14:11'58"	"44895.5916435185"	"  16.9000"	"  62.0000"	"  1008.5000"	""	""	""	""	""	
"11/30/2022 14:21'58"	"44895.5985879630"	"  16.9000"	"  62.0000"	"  1008.4000"	""	""	""	""	""	
"11/30/2022 14:31'58"	"44895.6055324074"	"  16.9000"	"  62.0000"	"  1008.5000"	""	""	""	""	""	
"11/30/2022 14:41'58"	"44895.6124768519"	"  16.9000"	"  62.0000"	"  1008.6000"	""	""	""	""	""	
"11/30/2022 14:51'58"	"44895.6194212963"	"  16.9000"	"  62.0000"	"  1008.7000"	""	""	""	""	""	
"11/30/2022 15:01'58"	"44895.6263657407"	"  16.9000"	"  63.0000"	"  1008.9000"	""	""	""	""	""	
"11/30/2022 15:11'58"	"44895.6333101852"	"  16.9000"	"  63.0000"	"  1009.0000"	""	""	""	""	""	
"11/30/2022 15:21'58"	"44895.6402546296"	"  16.9000"	"  63.0000"	"  1008.9000"	""	""	""	""	""	
"11/30/2022 15:31'58"	"44895.6471990741"	"  16.9000"	"  63.0000"	"  1008.9000"	""	""	""	""	""	
"11/30/2022 15:41'58"	"44895.6541435185"	"  16.9000"	"  63.0000"	"  1009.1000"	""	""	""	""	""	
"11/30/2022 15:51'58"	"44895.6610879630"	"  16.9000"	"  63.0000"	"  1009.4000"	""	""	""	""	""	
"11/30/2022 16:01'58"	"44895.6680324074"	"  16.8000"	"  63.0000"	"  1009.3000"	""	""	""	""	""	
"11/30/2022 16:11'58"	"44895.6749768519"	"  16.8000"	"  63.0000"	"  1009.3000"	""	""	""	""	""	
"11/30/2022 16:21'58"	"44895.6819212963"	"  16.8000"	"  63.0000"	"  1009.6000"	""	""	""	""	""	
"11/30/2022 16:31'58"	"44895.6888657407"	"  16.8000"	"  63.0000"	"  1009.7000"	""	""	""	""	""	
"11/30/2022 16:41'58"	"44895.6958101852"	"  16.8000"	"  64.0000"	"  1010.0000"	""	""	""	""	""	
"11/30/2022 16:51'58"	"44895.7027546296"	"  16.8000"	"  64.0000"	"  1010.2000"	""	""	""	""	""	
"11/30/2022 17:01'58"	"44895.7096990741"	"  16.7000"	"  64.0000"	"  1010.4000"	""	""	""	""	""	
"11/30/2022 17:11'58"	"44895.7166435185"	"  16.7000"	"  64.0000"	"  1010.6000"	""	""	""	""	""	
"11/30/2022 17:21'58"	"44895.7235879630"	"  16.7000"	"  64.0000"	"  1010.8000"	""	""	""	""	""	
"11/30/2022 17:31'58"	"44895.7305324074"	"  16.7000"	"  64.0000"	"  1011.0000"	""	""	""	""	""	
"11/30/2022 17:41'58"	"44895.7374768519"	"  16.6000"	"  64.0000"	"  1011.1000"	""	""	""	""	""	
"11/30/2022 17:51'58"	"44895.7444212963"	"  16.6000"	"  64.0000"	"  1011.3000"	""	""	""	""	""	
"11/30/2022 18:01'58"	"44895.7513657407"	"  16.6000"	"  64.0000"	"  1011.5000"	""	""	""	""	""	
"11/30/2022 18:11'58"	"44895.7583101852"	"  16.5000"	"  65.0000"	"  1011.7000"	""	""	""	""	""	
"11/30/2022 18:21'58"	"44895.7652546296"	"  16.5000"	"  65.0000"	"  1011.8000"	""	""	""	""	""	
"11/30/2022 18:31'58"	"44895.7721990741"	"  16.5000"	"  65.0000"	"  1011.9000"	""	""	""	""	""	
"11/30/2022 18:41'58"	"44895.7791435185"	"  16.4000"	"  65.0000"	"  1012.1000"	""	""	""	""	""	
"11/30/2022 18:51'58"	"44895.7860879630"	"  16.4000"	"  66.0000"	"  1012.4000"	""	""	""	""	""	
"11/30/2022 19:01'58"	"44895.7930324074"	"  16.4000"	"  66.0000"	"  1012.7000"	""	""	""	""	""	
"11/30/2022 19:11'58"	"44895.7999768519"	"  16.4000"	"  66.0000"	"  1012.8000"	""	""	""	""	""	
"11/30/2022 19:21'58"	"44895.8069212963"	"  16.3000"	"  66.0000"	"  1012.9000"	""	""	""	""	""	
"11/30/2022 19:31'58"	"44895.8138657407"	"  16.3000"	"  66.0000"	"  1013.2000"	""	""	""	""	""	
"11/30/2022 19:41'58"	"44895.8208101852"	"  16.3000"	"  66.0000"	"  1013.3000"	""	""	""	""	""	
"11/30/2022 19:51'58"	"44895.8277546296"	"  16.2000"	"  67.0000"	"  1013.5000"	""	""	""	""	""	
"11/30/2022 20:01'58"	"44895.8346990741"	"  16.2000"	"  67.0000"	"  1013.5000"	""	""	""	""	""	
"11/30/2022 20:11'58"	"44895.8416435185"	"  16.1000"	"  67.0000"	"  1013.6000"	""	""	""	""	""	
"11/30/2022 20:21'58"	"44895.8485879630"	"  16.1000"	"  68.0000"	"  1013.7000"	""	""	""	""	""	
"11/30/2022 20:31'58"	"44895.8555324074"	"  16.0000"	"  68.0000"	"  1013.8000"	""	""	""	""	""	
"11/30/2022 20:41'58"	"44895.8624768519"	"  16.0000"	"  68.0000"	"  1013.9000"	""	""	""	""	""	
"11/30/2022 20:51'58"	"44895.8694212963"	"  15.9000"	"  68.0000"	"  1014.0000"	""	""	""	""	""	
"11/30/2022 21:01'58"	"44895.8763657407"	"  15.9000"	"  69.0000"	"  1014.2000"	""	""	""	""	""	
"11/30/2022 21:11'58"	"44895.8833101852"	"  15.8000"	"  69.0000"	"  1014.1000"	""	""	""	""	""	
"11/30/2022 21:21'58"	"44895.8902546296"	"  15.7000"	"  69.0000"	"  1014.2000"	""	""	""	""	""	
"11/30/2022 21:31'58"	"44895.8971990741"	"  15.7000"	"  69.0000"	"  1014.5000"	""	""	""	""	""	
"11/30/2022 21:41'58"	"44895.9041435185"	"  15.6000"	"  70.0000"	"  1014.9000"	""	""	""	""	""	
"11/30/2022 21:51'58"	"44895.9110879630"	"  15.5000"	"  70.0000"	"  1015.0000"	""	""	""	""	""	
"11/30/2022 22:01'58"	"44895.9180324074"	"  15.5000"	"  70.0000"	"  1015.0000"	""	""	""	""	""	
"11/30/2022 22:11'58"	"44895.9249768519"	"  15.5000"	"  71.0000"	"  1015.0000"	""	""	""	""	""	
"11/30/2022 22:21'58"	"44895.9319212963"	"  15.4000"	"  71.0000"	"  1015.3000"	""	""	""	""	""	
"11/30/2022 22:31'58"	"44895.9388657407"	"  15.3000"	"  71.0000"	"  1015.4000"	""	""	""	""	""	
"11/30/2022 22:41'58"	"44895.9458101852"	"  15.2000"	"  72.0000"	"  1015.0000"	""	""	""	""	""	
"11/30/2022 22:51'58"	"44895.9527546296"	"  15.2000"	"  72.0000"	"  1014.8000"	""	""	""	""	""	
"11/30/2022 23:01'58"	"44895.9596990741"	"  15.1000"	"  72.0000"	"  1014.9000"	""	""	""	""	""	
"11/30/2022 23:11'58"	"44895.9666435185"	"  15.1000"	"  72.0000"	"  1015.2000"	""	""	""	""	""	
"11/30/2022 23:21'58"	"44895.9735879630"	"  15.0000"	"  73.0000"	"  1015.1000"	""	""	""	""	""	
"11/30/2022 23:31'58"	"44895.9805324074"	"  15.0000"	"  73.0000"	"  1015.1000"	""	""	""	""	""	
"11/30/2022 23:41'58"	"44895.9874768519"	"  14.9000"	"  73.0000"	"  1015.3000"	""	""	""	""	""	
"11/30/2022 23:51'58"	"44895.9944212963"	"  14.9000"	"  73.0000"	"  1015.1000"	""	""	""	""	""	
"12/01/2022 00:01'58"	"44896.0013657407"	"  14.8000"	"  74.0000"	"  1015.4000"	""	""	""	""	""	
"12/01/2022 00:11'58"	"44896.0083101852"	"  14.8000"	"  74.0000"	"  1015.7000"	""	""	""	""	""	
"12/01/2022 00:21'58"	"44896.0152546296"	"  14.7000"	"  74.0000"	"  1015.5000"	""	""	""	""	""	
"12/01/2022 00:31'58"	"44896.0221990741"	"  14.7000"	"  74.0000"	"  1015.7000"	""	""	""	""	""	
"12/01/2022 00:41'58"	"44896.0291435185"	"  14.7000"	"  75.0000"	"  1015.6000"	""	""	""	""	""	
"12/01/2022 00:51'58"	"44896.0360879630"	"  14.6000"	"  75.0000"	"  1015.8000"	""	""	""	""	""	
"12/01/2022 01:01'58"	"44896.0430324074"	"  14.6000"	"  75.0000"	"  1015.7000"	""	""	""	""	""	
"12/01/2022 01:11'58"	"44896.0499768519"	"  14.5000"	"  75.0000"	"  1015.7000"	""	""	""	""	""	
"12/01/2022 01:21'58"	"44896.0569212963"	"  14.4000"	"  76.0000"	"  1016.3000"	""	""	""	""	""	
"12/01/2022 01:31'58"	"44896.0638657407"	"  14.4000"	"  76.0000"	"  1016.3000"	""	""	""	""	""	
"12/01/2022 01:41'58"	"44896.0708101852"	"  14.3000"	"  76.0000"	"  1016.4000"	""	""	""	""	""	
"12/01/2022 01:51'58"	"44896.0777546296"	"  14.3000"	"  76.0000"	"  1016.5000"	""	""	""	""	""	
"12/01/2022 02:01'58"	"44896.0846990741"	"  14.2000"	"  76.0000"	"  1016.6000"	""	""	""	""	""	
"12/01/2022 02:11'58"	"44896.0916435185"	"  14.2000"	"  76.0000"	"  1016.6000"	""	""	""	""	""	
"12/01/2022 02:21'58"	"44896.0985879630"	"  14.1000"	"  77.0000"	"  1016.6000"	""	""	""	""	""	
"12/01/2022 02:31'58"	"44896.1055324074"	"  14.1000"	"  77.0000"	"  1016.8000"	""	""	""	""	""	
"12/01/2022 02:41'58"	"44896.1124768519"	"  14.0000"	"  77.0000"	"  1016.8000"	""	""	""	""	""	
"12/01/2022 02:51'58"	"44896.1194212963"	"  14.0000"	"  77.0000"	"  1017.0000"	""	""	""	""	""	
"12/01/2022 03:01'58"	"44896.1263657407"	"  13.9000"	"  77.0000"	"  1017.1000"	""	""	""	""	""	
"12/01/2022 03:11'58"	"44896.1333101852"	"  13.9000"	"  77.0000"	"  1017.2000"	""	""	""	""	""	
"12/01/2022 03:21'58"	"44896.1402546296"	"  13.8000"	"  78.0000"	"  1017.2000"	""	""	""	""	""	
"12/01/2022 03:31'58"	"44896.1471990741"	"  13.8000"	"  78.0000"	"  1017.0000"	""	""	""	""	""	
"12/01/2022 03:41'58"	"44896.1541435185"	"  13.7000"	"  78.0000"	"  1017.2000"	""	""	""	""	""	
"12/01/2022 03:51'58"	"44896.1610879630"	"  13.6000"	"  78.0000"	"  1017.3000"	""	""	""	""	""	
"12/01/2022 04:01'58"	"44896.1680324074"	"  13.6000"	"  78.0000"	"  1017.5000"	""	""	""	""	""	
"12/01/2022 04:11'58"	"44896.1749768519"	"  13.5000"	"  78.0000"	"  1017.6000"	""	""	""	""	""	
"12/01/2022 04:21'58"	"44896.1819212963"	"  13.4000"	"  79.0000"	"  1017.5000"	""	""	""	""	""	
"12/01/2022 04:31'58"	"44896.1888657407"	"  13.4000"	"  79.0000"	"  1017.6000"	""	""	""	""	""	
"12/01/2022 04:41'58"	"44896.1958101852"	"  13.3000"	"  79.0000"	"  1017.6000"	""	""	""	""	""	
"12/01/2022 04:51'58"	"44896.2027546296"	"  13.2000"	"  80.0000"	"  1017.7000"	""	""	""	""	""	
"12/01/2022 05:01'58"	"44896.2096990741"	"  13.2000"	"  80.0000"	"  1017.8000"	""	""	""	""	""	
"12/01/2022 05:11'58"	"44896.2166435185"	"  13.1000"	"  80.0000"	"  1018.1000"	""	""	""	""	""	
"12/01/2022 05:21'58"	"44896.2235879630"	"  13.1000"	"  80.0000"	"  1018.1000"	""	""	""	""	""	
"12/01/2022 05:31'58"	"44896.2305324074"	"  13.0000"	"  81.0000"	"  1018.2000"	""	""	""	""	""	
"12/01/2022 05:41'58"	"44896.2374768519"	"  13.0000"	"  81.0000"	"  1018.1000"	""	""	""	""	""	
"12/01/2022 05:51'58"	"44896.2444212963"	"  12.9000"	"  81.0000"	"  1018.2000"	""	""	""	""	""	
"12/01/2022 06:01'58"	"44896.2513657407"	"  12.9000"	"  82.0000"	"  1018.2000"	""	""	""	""	""	
"12/01/2022 06:11'58"	"44896.2583101852"	"  12.8000"	"  82.0000"	"  1018.3000"	""	""	""	""	""	
"12/01/2022 06:21'58"	"44896.2652546296"	"  12.8000"	"  82.0000"	"  1018.4000"	""	""	""	""	""	
"12/01/2022 06:31'58"	"44896.2721990741"	"  12.7000"	"  82.0000"	"  1018.5000"	""	""	""	""	""	
"12/01/2022 06:41'58"	"44896.2791435185"	"  12.6000"	"  83.0000"	"  1018.6000"	""	""	""	""	""	
"12/01/2022 06:51'58"	"44896.2860879630"	"  12.6000"	"  83.0000"	"  1018.5000"	""	""	""	""	""	
"12/01/2022 07:01'58"	"44896.2930324074"	"  12.5000"	"  83.0000"	"  1018.9000"	""	""	""	""	""	
"12/01/2022 07:11'58"	"44896.2999768519"	"  12.5000"	"  83.0000"	"  1019.1000"	""	""	""	""	""	
"12/01/2022 07:21'58"	"44896.3069212963"	"  12.4000"	"  83.0000"	"  1019.4000"	""	""	""	""	""	
"12/01/2022 07:31'58"	"44896.3138657407"	"  12.4000"	"  84.0000"	"  1019.5000"	""	""	""	""	""	
"12/01/2022 07:41'58"	"44896.3208101852"	"  12.3000"	"  84.0000"	"  1019.9000"	""	""	""	""	""	
"12/01/2022 07:51'58"	"44896.3277546296"	"  12.3000"	"  84.0000"	"  1019.8000"	""	""	""	""	""	
"12/01/2022 08:01'58"	"44896.3346990741"	"  12.2000"	"  84.0000"	"  1020.0000"	""	""	""	""	""	
"12/01/2022 08:11'58"	"44896.3416435185"	"  12.2000"	"  84.0000"	"  1019.7000"	""	""	""	""	""	
"12/01/2022 08:21'58"	"44896.3485879630"	"  12.2000"	"  84.0000"	"  1019.7000"	""	""	""	""	""	
"12/01/2022 08:31'58"	"44896.3555324074"	"  12.1000"	"  84.0000"	"  1019.7000"	""	""	""	""	""	
"12/01/2022 08:41'58"	"44896.3624768519"	"  12.1000"	"  84.0000"	"  1019.6000"	""	""	""	""	""	
"12/01/2022 08:51'58"	"44896.3694212963"	"  12.1000"	"  84.0000"	"  1019.6000"	""	""	""	""	""	
"12/01/2022 09:01'58"	"44896.3763657407"	"  12.0000"	"  85.0000"	"  1019.8000"	""	""	""	""	""	
"12/01/2022 09:11'58"	"44896.3833101852"	"  11.9000"	"  85.0000"	"  1019.5000"	""	""	""	""	""	
"12/01/2022 09:21'58"	"44896.3902546296"	"  11.9000"	"  85.0000"	"  1019.5000"	""	""	""	""	""	
"12/01/2022 09:31'58"	"44896.3971990741"	"  11.9000"	"  85.0000"	"  1019.7000"	""	""	""	""	""	
"12/01/2022 09:41'58"	"44896.4041435185"	"  11.8000"	"  85.0000"	"  1019.6000"	""	""	""	""	""	
"12/01/2022 09:51'58"	"44896.4110879630"	"  11.8000"	"  85.0000"	"  1019.8000"	""	""	""	""	""	
"12/01/2022 10:01'58"	"44896.4180324074"	"  11.8000"	"  85.0000"	"  1019.6000"	""	""	""	""	""	
"12/01/2022 10:11'58"	"44896.4249768519"	"  11.8000"	"  85.0000"	"  1019.7000"	""	""	""	""	""	
"12/01/2022 10:21'58"	"44896.4319212963"	"  11.7000"	"  85.0000"	"  1019.7000"	""	""	""	""	""	
"12/01/2022 10:31'58"	"44896.4388657407"	"  11.7000"	"  85.0000"	"  1019.7000"	""	""	""	""	""	
"12/01/2022 10:41'58"	"44896.4458101852"	"  11.6000"	"  86.0000"	"  1019.5000"	""	""	""	""	""	
"12/01/2022 10:51'58"	"44896.4527546296"	"  11.5000"	"  86.0000"	"  1019.3000"	""	""	""	""	""	
"12/01/2022 11:01'58"	"44896.4596990741"	"  11.5000"	"  86.0000"	"  1019.2000"	""	""	""	""	""	
"12/01/2022 11:11'58"	"44896.4666435185"	"  11.4000"	"  86.0000"	"  1019.4000"	""	""	""	""	""	
"12/01/2022 11:21'58"	"44896.4735879630"	"  11.4000"	"  87.0000"	"  1019.4000"	""	""	""	""	""	
"12/01/2022 11:31'58"	"44896.4805324074"	"  11.3000"	"  87.0000"	"  1018.8000"	""	""	""	""	""	
"12/01/2022 11:41'58"	"44896.4874768519"	"  11.3000"	"  87.0000"	"  1018.7000"	""	""	""	""	""	
"12/01/2022 11:51'58"	"44896.4944212963"	"  11.2000"	"  87.0000"	"  1018.7000"	""	""	""	""	""	
"12/01/2022 12:01'58"	"44896.5013657407"	"  11.2000"	"  87.0000"	"  1018.8000"	""	""	""	""	""	
"12/01/2022 12:11'58"	"44896.5083101852"	"  11.1000"	"  88.0000"	"  1018.8000"	""	""	""	""	""	
"12/01/2022 12:21'58"	"44896.5152546296"	"  11.1000"	"  88.0000"	"  1018.6000"	""	""	""	""	""	
"12/01/2022 12:31'58"	"44896.5221990741"	"  11.0000"	"  88.0000"	"  1018.6000"	""	""	""	""	""	
"12/01/2022 12:41'58"	"44896.5291435185"	"  11.0000"	"  88.0000"	"  1018.4000"	""	""	""	""	""	
"12/01/2022 12:51'58"	"44896.5360879630"	"  10.9000"	"  89.0000"	"  1018.4000"	""	""	""	""	""	
"12/01/2022 13:01'58"	"44896.5430324074"	"  10.9000"	"  89.0000"	"  1018.4000"	""	""	""	""	""	
"12/01/2022 13:11'58"	"44896.5499768519"	"  10.9000"	"  89.0000"	"  1018.0000"	""	""	""	""	""	
"12/01/2022 13:21'58"	"44896.5569212963"	"  10.8000"	"  89.0000"	"  1018.4000"	""	""	""	""	""	
"12/01/2022 13:31'58"	"44896.5638657407"	"  10.8000"	"  89.0000"	"  1018.2000"	""	""	""	""	""	
"12/01/2022 13:41'58"	"44896.5708101852"	"  10.7000"	"  90.0000"	"  1018.1000"	""	""	""	""	""	
"12/01/2022 13:51'58"	"44896.5777546296"	"  10.6000"	"  90.0000"	"  1018.3000"	""	""	""	""	""	
"12/01/2022 14:01'58"	"44896.5846990741"	"  10.6000"	"  90.0000"	"  1018.1000"	""	""	""	""	""	
"12/01/2022 14:11'58"	"44896.5916435185"	"  10.6000"	"  90.0000"	"  1018.1000"	""	""	""	""	""	
"12/01/2022 14:21'58"	"44896.5985879630"	"  10.5000"	"  90.0000"	"  1017.8000"	""	""	""	""	""	
"12/01/2022 14:31'58"	"44896.6055324074"	"  10.5000"	"  90.0000"	"  1017.7000"	""	""	""	""	""	
"12/01/2022 14:41'58"	"44896.6124768519"	"  10.5000"	"  90.0000"	"  1017.8000"	""	""	""	""	""	
"12/01/2022 14:51'58"	"44896.6194212963"	"  10.4000"	"  91.0000"	"  1017.7000"	""	""	""	""	""	
"12/01/2022 15:01'58"	"44896.6263657407"	"  10.4000"	"  91.0000"	"  1017.8000"	""	""	""	""	""	
"12/01/2022 15:11'58"	"44896.6333101852"	"  10.4000"	"  91.0000"	"  1018.3000"	""	""	""	""	""	
"12/01/2022 15:21'58"	"44896.6402546296"	"  10.3000"	"  91.0000"	"  1018.3000"	""	""	""	""	""	
"12/01/2022 15:31'58"	"44896.6471990741"	"  10.2000"	"  91.0000"	"  1018.1000"	""	""	""	""	""	
"12/01/2022 15:41'58"	"44896.6541435185"	"  10.2000"	"  91.0000"	"  1018.1000"	""	""	""	""	""	
"12/01/2022 15:51'58"	"44896.6610879630"	"  10.1000"	"  92.0000"	"  1018.2000"	""	""	""	""	""	
"12/01/2022 16:01'58"	"44896.6680324074"	"  10.1000"	"  92.0000"	"  1018.5000"	""	""	""	""	""	
"12/01/2022 16:11'58"	"44896.6749768519"	"  10.0000"	"  92.0000"	"  1018.8000"	""	""	""	""	""	
"12/01/2022 16:21'58"	"44896.6819212963"	"  10.0000"	"  92.0000"	"  1018.5000"	""	""	""	""	""	
"12/01/2022 16:31'58"	"44896.6888657407"	"   9.9000"	"  93.0000"	"  1018.7000"	""	""	""	""	""	
"12/01/2022 16:41'58"	"44896.6958101852"	"   9.8000"	"  93.0000"	"  1018.8000"	""	""	""	""	""	
"12/01/2022 16:51'58"	"44896.7027546296"	"   9.8000"	"  93.0000"	"  1018.8000"	""	""	""	""	""	
"12/01/2022 17:01'58"	"44896.7096990741"	"   9.7000"	"  94.0000"	"  1018.9000"	""	""	""	""	""	
"12/01/2022 17:11'58"	"44896.7166435185"	"   9.7000"	"  94.0000"	"  1019.1000"	""	""	""	""	""	
"12/01/2022 17:21'58"	"44896.7235879630"	"   9.6000"	"  94.0000"	"  1019.6000"	""	""	""	""	""	
"12/01/2022 17:31'58"	"44896.7305324074"	"   9.6000"	"  94.0000"	"  1019.3000"	""	""	""	""	""	
"12/01/2022 17:41'58"	"44896.7374768519"	"   9.5000"	"  94.0000"	"  1019.0000"	""	""	""	""	""	
"12/01/2022 17:51'58"	"44896.7444212963"	"   9.5000"	"  95.0000"	"  1019.0000"	""	""	""	""	""	
"12/01/2022 18:01'58"	"44896.7513657407"	"   9.4000"	"  95.0000"	"  1019.1000"	""	""	""	""	""	
"12/01/2022 18:11'58"	"44896.7583101852"	"   9.4000"	"  95.0000"	"  1019.2000"	""	""	""	""	""	
"12/01/2022 18:21'58"	"44896.7652546296"	"   9.4000"	"  95.0000"	"  1019.2000"	""	""	""	""	""	
"12/01/2022 18:31'58"	"44896.7721990741"	"   9.3000"	"  96.0000"	"  1019.0000"	""	""	""	""	""	
"12/01/2022 18:41'58"	"44896.7791435185"	"   9.2000"	"  96.0000"	"  1019.0000"	""	""	""	""	""	
"12/01/2022 18:51'58"	"44896.7860879630"	"   9.2000"	"  96.0000"	"  1019.0000"	""	""	""	""	""	
"12/01/2022 19:01'58"	"44896.7930324074"	"   9.2000"	"  96.0000"	"  1019.1000"	""	""	""	""	""	
"12/01/2022 19:11'58"	"44896.7999768519"	"   9.2000"	"  96.0000"	"  1019.1000"	""	""	""	""	""	
"12/01/2022 19:21'58"	"44896.8069212963"	"   9.1000"	"  97.0000"	"  1019.0000"	""	""	""	""	""	
"12/01/2022 19:31'58"	"44896.8138657407"	"   9.1000"	"  97.0000"	"  1019.1000"	""	""	""	""	""	
"12/01/2022 19:41'58"	"44896.8208101852"	"   9.1000"	"  97.0000"	"  1019.1000"	""	""	""	""	""	
"12/01/2022 19:51'58"	"44896.8277546296"	"   9.0000"	"  97.0000"	"  1019.0000"	""	""	""	""	""	
"12/01/2022 20:01'58"	"44896.8346990741"	"   9.0000"	"  97.0000"	"  1018.9000"	""	""	""	""	""	
"12/01/2022 20:11'58"	"44896.8416435185"	"   9.0000"	"  97.0000"	"  1018.9000"	""	""	""	""	""	
"12/01/2022 20:21'58"	"44896.8485879630"	"   9.0000"	"  97.0000"	"  1018.8000"	""	""	""	""	""	
"12/01/2022 20:31'58"	"44896.8555324074"	"   9.0000"	"  97.0000"	"  1018.7000"	""	""	""	""	""	
"12/01/2022 20:41'58"	"44896.8624768519"	"   9.0000"	"  97.0000"	"  1018.7000"	""	""	""	""	""	
"12/01/2022 20:51'58"	"44896.8694212963"	"   8.9000"	"  97.0000"	"  1018.8000"	""	""	""	""	""	
"12/01/2022 21:01'58"	"44896.8763657407"	"   8.9000"	"  97.0000"	"  1019.0000"	""	""	""	""	""	
"12/01/2022 21:11'58"	"44896.8833101852"	"   8.8000"	"  97.0000"	"  1018.9000"	""	""	""	""	""	
"12/01/2022 21:21'58"	"44896.8902546296"	"   8.8000"	"  97.0000"	"  1018.9000"	""	""	""	""	""	
"12/01/2022 21:31'58"	"44896.8971990741"	"   8.8000"	"  97.0000"	"  1018.9000"	""	""	""	""	""	
